timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1545420801783,3911,Open Login Page,200,OK,Thread Group 1-98,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3911,0,566
1545420802277,3418,Open Login Page,200,OK,Thread Group 1-447,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3418,0,72
1545420801784,3913,Open Login Page,200,OK,Thread Group 1-90,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3913,0,565
1545420801784,3913,Open Login Page,200,OK,Thread Group 1-65,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3913,0,565
1545420801783,3924,Open Login Page,200,OK,Thread Group 1-94,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3924,0,568
1545420801783,3933,Open Login Page,200,OK,Thread Group 1-60,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3933,0,575
1545420801789,3936,Open Login Page,200,OK,Thread Group 1-34,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3936,0,562
1545420801781,3966,Open Login Page,200,OK,Thread Group 1-15,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3966,0,574
1545420801856,3896,Open Login Page,200,OK,Thread Group 1-186,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3896,0,502
1545420801854,3905,Open Login Page,200,OK,Thread Group 1-166,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3905,0,504
1545420801787,3982,Open Login Page,200,OK,Thread Group 1-83,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3982,0,571
1545420801855,3914,Open Login Page,200,OK,Thread Group 1-148,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3914,0,496
1545420801857,3917,Open Login Page,200,OK,Thread Group 1-191,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3917,0,501
1545420801791,3985,Open Login Page,200,OK,Thread Group 1-113,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3985,0,560
1545420802287,3490,Open Login Page,200,OK,Thread Group 1-462,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3490,0,64
1545420801854,3927,Open Login Page,200,OK,Thread Group 1-147,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3927,0,504
1545420802287,3499,Open Login Page,200,OK,Thread Group 1-463,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3499,0,64
1545420801792,4036,Open Login Page,200,OK,Thread Group 1-153,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4036,0,559
1545420802283,3550,Open Login Page,200,OK,Thread Group 1-458,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3550,0,68
1545420801795,4043,Open Login Page,200,OK,Thread Group 1-157,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4043,0,558
1545420801800,4045,Open Login Page,200,OK,Thread Group 1-161,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4045,0,553
1545420801804,4044,Open Login Page,200,OK,Thread Group 1-37,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4044,0,550
1545420801780,4071,Open Login Page,200,OK,Thread Group 1-102,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4071,0,568
1545420801788,4063,Open Login Page,200,OK,Thread Group 1-33,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4063,0,563
1545420801778,4074,Open Login Page,200,OK,Thread Group 1-89,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4074,0,570
1545420801852,4000,Open Login Page,200,OK,Thread Group 1-167,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4000,0,510
1545420801802,4053,Open Login Page,200,OK,Thread Group 1-2,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4053,0,552
1545420801778,4130,Open Login Page,200,OK,Thread Group 1-45,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4130,0,570
1545420801805,4107,Open Login Page,200,OK,Thread Group 1-111,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4107,0,556
1545420801781,4133,Open Login Page,200,OK,Thread Group 1-101,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4133,0,567
1545420801860,4060,Open Login Page,200,OK,Thread Group 1-201,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4060,0,489
1545420801860,4060,Open Login Page,200,OK,Thread Group 1-197,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4060,0,488
1545420801783,4138,Open Login Page,200,OK,Thread Group 1-72,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4138,0,572
1545420802276,3650,Open Login Page,200,OK,Thread Group 1-451,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3650,0,73
1545420801852,4077,Open Login Page,200,OK,Thread Group 1-195,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4077,0,509
1545420801781,4150,Open Login Page,200,OK,Thread Group 1-97,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4150,0,568
1545420801778,4153,Open Login Page,200,OK,Thread Group 1-42,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4153,0,570
1545420801849,4135,Open Login Page,200,OK,Thread Group 1-138,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4135,0,513
1545420801783,4205,Open Login Page,200,OK,Thread Group 1-63,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4205,0,574
1545420801784,4205,Open Login Page,200,OK,Thread Group 1-14,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4205,0,565
1545420801782,4211,Open Login Page,200,OK,Thread Group 1-109,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4211,0,567
1545420802296,3701,Open Login Page,200,OK,Thread Group 1-471,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3701,0,60
1545420801793,4206,Open Login Page,200,OK,Thread Group 1-123,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4206,0,569
1545420801851,4151,Open Login Page,200,OK,Thread Group 1-194,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4151,0,511
1545420801785,4217,Open Login Page,200,OK,Thread Group 1-88,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4217,0,573
1545420801783,4222,Open Login Page,200,OK,Thread Group 1-67,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4222,0,575
1545420801850,4163,Open Login Page,200,OK,Thread Group 1-80,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4163,0,512
1545420801807,4231,Open Login Page,200,OK,Thread Group 1-13,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4231,0,555
1545420801782,4278,Open Login Page,200,OK,Thread Group 1-75,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4278,0,575
1545420801848,4216,Open Login Page,200,OK,Thread Group 1-192,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4216,0,508
1545420801791,4276,Open Login Page,200,OK,Thread Group 1-128,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4276,0,560
1545420802279,3788,Open Login Page,200,OK,Thread Group 1-454,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3788,0,70
1545420801790,4279,Open Login Page,200,OK,Thread Group 1-152,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4279,0,561
1545420801809,4261,Open Login Page,200,OK,Thread Group 1-168,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4261,0,547
1545420801849,4223,Open Login Page,200,OK,Thread Group 1-91,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4223,0,516
1545420801791,4281,Open Login Page,200,OK,Thread Group 1-117,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4281,0,560
1545420801856,4218,Open Login Page,200,OK,Thread Group 1-196,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4218,0,495
1545420802299,3794,Open Login Page,200,OK,Thread Group 1-453,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3794,0,67
1545420801846,4276,Open Login Page,200,OK,Thread Group 1-189,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4276,0,513
1545420801853,4277,Open Login Page,200,OK,Thread Group 1-170,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4277,0,507
1545420802303,3829,Open Login Page,200,OK,Thread Group 1-478,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3829,0,56
1545420801794,4340,Open Login Page,200,OK,Thread Group 1-156,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4340,0,560
1545420801855,4283,Open Login Page,200,OK,Thread Group 1-193,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4283,0,498
1545420802287,3851,Open Login Page,200,OK,Thread Group 1-440,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3851,0,74
1545420801854,4284,Open Login Page,200,OK,Thread Group 1-150,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4284,0,506
1545420801782,4359,Open Login Page,200,OK,Thread Group 1-106,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4359,0,569
1545420801790,4351,Open Login Page,200,OK,Thread Group 1-114,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4351,0,570
1545420801799,4348,Open Login Page,200,OK,Thread Group 1-160,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4348,0,555
1545420801803,4379,Open Login Page,200,OK,Thread Group 1-164,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4379,0,551
1545420801801,4394,Open Login Page,200,OK,Thread Group 1-135,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4394,0,560
1545420801853,4346,Open Login Page,200,OK,Thread Group 1-171,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4346,0,508
1545420801855,4344,Open Login Page,200,OK,Thread Group 1-165,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4344,0,499
1545420801804,4400,Open Login Page,200,OK,Thread Group 1-58,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4400,0,552
1545420801803,4410,Open Login Page,200,OK,Thread Group 1-38,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4410,0,551
1545420802292,3921,Open Login Page,200,OK,Thread Group 1-467,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3921,0,64
1545420801810,4406,Open Login Page,200,OK,Thread Group 1-146,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4406,0,556
1545420802295,3921,Open Login Page,200,OK,Thread Group 1-439,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3921,0,64
1545420801803,4416,Open Login Page,200,OK,Thread Group 1-53,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4416,0,553
1545420802295,3943,Open Login Page,200,OK,Thread Group 1-470,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3943,0,64
1545420801849,4412,Open Login Page,200,OK,Thread Group 1-145,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4412,0,510
1545420802296,3970,Open Login Page,200,OK,Thread Group 1-445,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3970,0,71
1545420802291,3977,Open Login Page,200,OK,Thread Group 1-441,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3977,0,74
1545420801850,4425,Open Login Page,200,OK,Thread Group 1-163,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4425,0,516
1545420801846,4433,Open Login Page,200,OK,Thread Group 1-133,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4433,0,520
1545420801810,4472,Open Login Page,200,OK,Thread Group 1-169,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4472,0,557
1545420802306,3982,Open Login Page,200,OK,Thread Group 1-466,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3982,0,62
1545420801847,4449,Open Login Page,200,OK,Thread Group 1-68,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4449,0,521
1545420802309,3990,Open Login Page,200,OK,Thread Group 1-430,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3990,0,63
1545420801845,4459,Open Login Page,200,OK,Thread Group 1-176,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4459,0,523
1545420801846,4503,Open Login Page,200,OK,Thread Group 1-182,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4503,0,522
1545420801797,4556,Open Login Page,200,OK,Thread Group 1-139,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4556,0,571
1545420802314,4044,Open Login Page,200,OK,Thread Group 1-459,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4044,0,59
1545420802308,4051,Open Login Page,200,OK,Thread Group 1-483,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4051,0,65
1545420802313,4052,Open Login Page,200,OK,Thread Group 1-455,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4052,0,62
1545420801845,4521,Open Login Page,200,OK,Thread Group 1-79,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4521,0,576
1545420802311,4056,Open Login Page,200,OK,Thread Group 1-446,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4056,0,63
1545420802315,4053,Open Login Page,200,OK,Thread Group 1-491,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4053,0,60
1545420802303,4070,Open Login Page,200,OK,Thread Group 1-479,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4070,0,69
1545420802318,4055,Open Login Page,200,OK,Thread Group 1-475,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4055,0,103
1545420801973,4453,Open Login Page,200,OK,Thread Group 1-271,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4453,0,320
1545420802328,4101,Open Login Page,200,OK,Thread Group 1-486,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4101,0,72
1545420802331,4098,Open Login Page,200,OK,Thread Group 1-487,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4098,0,66
1545420801798,4633,Open Login Page,200,OK,Thread Group 1-131,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4633,0,623
1545420802327,4109,Open Login Page,200,OK,Thread Group 1-502,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4109,0,70
1545420802332,4106,Open Login Page,200,OK,Thread Group 1-474,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4106,0,65
1545420802332,4107,Open Login Page,200,OK,Thread Group 1-482,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4107,0,65
1545420802338,4104,Open Login Page,200,OK,Thread Group 1-452,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4104,0,56
1545420801811,4632,Open Login Page,200,OK,Thread Group 1-142,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,4632,0,585
